config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,2,True,0.0199,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,3,True,0.0228,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,4,True,0.0420,2,2,600,6380.20,4683.40,-0.0280
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,5,True,0.0243,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,6,True,0.0429,2,2,600,6380.20,4683.40,-0.0360
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,7,True,0.0207,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,8,True,0.0202,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,9,True,0.0200,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,10,True,0.0198,1,1,300,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,1,True,0.0520,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,2,True,0.0554,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,3,True,0.0535,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,4,True,0.0509,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,5,True,0.1032,2,2,1000,6384.80,4688.00,-0.0290
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,6,True,0.1034,2,2,1000,6384.80,4688.00,-0.0300
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,7,True,0.0507,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,8,True,0.0520,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,9,True,0.0652,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour1,500,500,0.1000,0,1,3,2,10,True,0.0506,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,1,True,0.1058,2,2,1000,6380.20,4683.40,-0.0330
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,2,True,0.0532,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,3,True,0.0538,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,4,True,0.0521,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,5,True,0.0533,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,6,True,0.1077,2,2,1000,6380.20,4683.40,-0.0310
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,7,True,0.0524,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,8,True,0.0499,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,9,True,0.0502,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour2,500,500,0.1000,0,2,3,2,10,True,0.1036,2,2,1000,6380.20,4683.40,-0.0360
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,1,True,0.0514,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,2,True,0.0520,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,3,True,0.0507,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,4,True,0.0589,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,5,True,0.0528,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,6,True,0.0541,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,7,True,0.1077,2,2,1000,6384.80,4688.00,-0.0320
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,8,True,0.0552,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,9,True,0.0512,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour3,500,500,0.1000,0,3,3,2,10,True,0.0515,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,1,True,0.1044,2,2,1000,6384.80,4688.00,-0.0380
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,2,True,0.0601,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,3,True,0.0526,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,4,True,0.0512,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,5,True,0.0515,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,6,True,0.0550,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,7,True,0.0551,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,8,True,0.0597,1,1,500,6379.80,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,9,True,0.0508,1,1,500,6375.20,0.00,0.0000
pop500_gen500_mut0.1_elite0_tour5,500,500,0.1000,0,5,3,2,10,True,0.0517,1,1,500,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,1,True,0.0106,3,3,300,6380.20,4683.40,-0.0070
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,2,True,0.0066,2,2,200,6380.20,4683.40,-0.0070
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,3,True,0.0033,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,4,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,5,True,0.0033,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,6,True,0.0102,3,3,300,6380.20,4683.40,-0.0070
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,7,True,0.0035,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,8,True,0.0038,1,1,100,6375.20,0.00,0.0000
